ID,英文名稱,中文名稱,圖片,化學式,更新日期
621839,magnesium hydrogen phosphite,亚磷酸氢镁,,"<Font html:Color=""#000000"">Mg(H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">PO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621840,magnesium hydrogen phosphate,磷酸氢镁,,"<Font html:Color=""#000000"">MgHPO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
621841,magnesium hydrogen citrate,柠檬酸氢镁 {酸式柠檬酸镁},,"<Font html:Color=""#000000"">MgHC</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub>",2012-11-26
621842,magnesium hydrogen carbonate,碳酸氢镁 {酸式碳酸镁},,"<Font html:Color=""#000000"">Mg(HCO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621843,magnesium hydrogen arsenate,砷酸氢镁,,"<Font html:Color=""#000000"">MgHAsO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
621844,magnesium hydride,氢化镁,,"<Font html:Color=""#000000"">MgH</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621845,magnesium hexafluorosilicate ,六氟矽酸镁,,"<Font html:Color=""#000000"">MgSiF</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
621846,magnesium hexaborate,六硼酸镁,,"<Font html:Color=""#000000"">MgB</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">10</Font></Sub>",2012-11-26
621847,magnesium glycerophosphate,甘油磷酸镁,,"<Font html:Color=""#000000"">MgC</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">P</Font>",2012-11-26
621848,magnesium germanate,锗酸镁,,"<Font html:Color=""#000000"">Mg</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">GeO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
621849,magnesium gadolinium nitrate,硝酸钆镁,,"<Font html:Color=""#000000"">3Mg(NO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·2Gd(NO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
621850,magnesium formate; magnesium formiate,甲酸镁,,"<Font html:Color=""#000000"">Mg(HCO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621851,magnesium fluorosilicate; magnesium fluosilicate,[六]氟矽酸镁,,"<Font html:Color=""#000000"">MgSiF</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
621852,magnesium fluoride,氟化镁,,"<Font html:Color=""#000000"">MgF</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621853,magnesium fluorosilicate,[六]氟矽酸镁,,"<Font html:Color=""#000000"">MgSiF</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
621854,magnesium ferrocyanide,[六]氰铁(II)化镁；亚铁氰化镁 {[六]氰亚铁酸镁},,"<Font html:Color=""#000000"">Mg</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">[Fe(CN)</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
621856,magnesium europium nitrate,硝酸铕镁,,"<Font html:Color=""#000000"">3Mg(NO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·2Eu(NO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
621857,magnesium ferrite,铁酸镁,,"<Font html:Color=""#000000"">Mg(FeO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621859,magnesium ethylate,乙醇镁,,"<Font html:Color=""#000000"">Mg(OC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621860,magnesium ethoxide,乙氧[化]镁,,"<Font html:Color=""#000000"">Mg(OC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621861,magnesium ethide,二乙镁,,"<Font html:Color=""#000000"">Mg(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621863,magnesium erbium nitrate,硝酸铒镁,,"<Font html:Color=""#000000"">Mg</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">Er</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(NO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">12</Font></Sub>",2012-11-26
621864,magnesium dithionate,二硫磺酸镁,,"<Font html:Color=""#000000"">MgS</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
621865,magnesium diphosphate,二磷酸镁,,"<Font html:Color=""#000000"">Mg</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">P</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub>",2012-11-26
621866,magnesium dihydrogen phosphate,磷酸二氢镁,,"<Font html:Color=""#000000"">Mg(H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">PO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621867,magnesium dichromate; magnesium bichromate,二铬酸镁；重铬酸镁,,"<Font html:Color=""#000000"">MgCr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub>",2012-11-26
621868,magnesium diborate {magnesium pyroborate},二硼酸镁 {焦硼酸镁},,Mg<Sub>2</Sub><Font>B</Font><Sub>2</Sub><Font>O</Font><Sub>5</Sub>,2012-11-26
621869,magnesium diamide,镁胺；二胺镁,,"<Font html:Color=""#000000"">Mg(NH</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621870,magnesium cyanoplatinate,[六]氰铂(IV)酸镁,,"<Font html:Color=""#000000"">Mg[Pt(CN)</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
621871,magnesium cyanoplatinite,[四]氰铂(II)酸镁,,"<Font html:Color=""#000000"">Mg[Pt(CN)</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
621872,magnesium cyanamide,氰胺化镁,,MgNCN,2012-11-26
621873,magnesium cyanide,氰化镁,,"<Font html:Color=""#000000"">Mg(CN)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621874,magnesium citrate,柠檬酸镁,,"<Font html:Color=""#000000"">Mg</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621876,magnesium chromate,铬酸镁,,"<Font html:Color=""#000000"">MgCrO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
621877,magnesium chlorostannate,[六]氯锡(IV)酸镁,,"<Font html:Color=""#000000"">Mg[SnCl</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
621878,magnesium chloroplatinate,[六]氯铂(IV)酸镁,,"<Font html:Color=""#000000"">Mg[PtCl</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
621879,magnesium chloropalladate,[六]氯钯(IV)酸镁,,"<Font html:Color=""#000000"">Mg[PdCl</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
621880,magnesium chloride,氯化镁,,"<Font html:Color=""#000000"">MgCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621881,magnesium chlorate,氯酸镁,,"<Font html:Color=""#000000"">Mg(ClO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621882,magnesium carbonate,碳酸镁,,"<Font html:Color=""#000000"">MgCO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
621883,magnesium carbide,碳化镁,,"<Font html:Color=""#000000"">MgC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621884,magnesium calcium carbonate,碳酸钙镁,,"<Font html:Color=""#000000"">MgCO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">·CaCO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
621885,magnesium butyrate,丁酸镁,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">CO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Mg</Font>",2012-11-26
621886,magnesium bromoplatinate,[六]溴铂(IV)酸镁,,"<Font html:Color=""#000000"">Mg[PtBr</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
621887,magnesium bromide,溴化镁,,"<Font html:Color=""#000000"">MgBr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621888,magnesium bromate,溴酸镁,,"<Font html:Color=""#000000"">Mg(BrO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621889,magnesium boride,二硼化镁,,"<Font html:Color=""#000000"">MgB</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621890,magnesium borate,硼酸镁,,"<Font html:Color=""#0000FF"">MgB</Font><Sub><Fonthtml:Color=""#0000FF"">2</Font></Sub><Font html:Color=""#0000FF"">O</Font><Sub><Fonthtml:Color=""#0000FF"">4</Font></Sub>",2012-11-26
621891,magnesium bisulfide,氢硫化镁,,"<Font html:Color=""#000000"">Mg(HS)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621892,magnesium bisulfate,硫酸氢镁,,"<Font html:Color=""#000000"">Mg(HSO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621893,magnesium bismuthide,铋(III)化镁,,"<Font html:Color=""#000000"">Mg</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">Bi</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621894,magnesium biphosphate,磷酸氢镁,,"<Font html:Color=""#000000"">MgHPO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
621895,magnesium bicarbonate,碳酸氢镁,,"<Font html:Color=""#000000"">Mg(HCO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621896,magnesium biarsenate,砷酸氢镁,,"<Font html:Color=""#000000"">MgHAsO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
621897,magnesium benzoate,苯甲酸镁；安息酸镁,,"<Font html:Color=""#000000"">Mg(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">COO)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621898,magnesium basic carbonate,碱式碳酸镁,,"<Font html:Color=""#000000"">4MgCO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">·Mg(OH)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621899,magnesium aurate,金酸镁,,"<Font html:Color=""#000000"">Mg(AuO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621900,magnesium arsenite,亚砷酸镁,,"<Font html:Color=""#000000"">Mg</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">(AsO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621901,magnesium arsenide,砷(III)化镁；二砷化三镁,,"<Font html:Color=""#000000"">Mg</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">As</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621902,magnesium arsenate,砷酸镁,,"<Font html:Color=""#000000"">Mg</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">(AsO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621903,magnesium antimonate,二锑酸镁,,"<Font html:Color=""#000000"">Mg</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Sb</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub>",2012-11-26
621904,magnesium antimonide,锑(III)化镁；二锑化三镁,,"<Font html:Color=""#000000"">Mg</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">Sb</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621905,magnesium ammonium phosphate,磷酸铵镁,,"<Font html:Color=""#000000"">Mg(NH</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)PO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
621906,magnesium ammonium chloride,氯化铵镁,,"<Font html:Color=""#000000"">MgCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·NH</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">Cl</Font>",2012-11-26
621907,magnesium ammonium carbonate,碳酸铵镁,,"<Font html:Color=""#000000"">MgCO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">(NH</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">CO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
621908,magnesium aluminate oxide,氧化铝镁,,"<Font html:Color=""#000000"">MgO·Al</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
621909,magnesium aluminate,铝酸镁,,"<Font html:Color=""#000000"">MgAl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
621910,magnesium acid tartrate,酸式酒石酸镁 {酒石酸氢镁} ,,"<Font html:Color=""#000000"">Mg(HC</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621911,magnesium acetylsalicylate,乙醯柳酸镁,,"<Font html:Color=""#000000"">Mg(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">CO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">CO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621912,magnesium acetylide,乙炔镁,,"<Font html:Color=""#000000"">MgC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621913,magnesium acetylacetonate,乙醯丙酮镁,,"<Font html:Color=""#000000"">Mg(C</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621914,magnesium acetate,乙酸镁；醋酸镁,,"<Font html:Color=""#000000"">Mg(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
621915,magnesia,氧化镁,,MgO,2012-11-26
621916,lutetium oxide,氧化镏(III) {三氧化二镏},,"<Font html:Color=""#000000"">Lu</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
621917,lutetium sulfate,硫酸镏(III),,"<Font html:Color=""#000000"">Lu</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
621918,lutetium fluoride,三氟化镏,,"<Font html:Color=""#000000"">LuF</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
621919,lutetium chloride,氯化镏(III) {三氯化镏},,"<Font html:Color=""#000000"">LuCl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
621920,lutecia,氧化镏(III) {三氧化二镏},,"<Font html:Color=""#000000"">Lu</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
621921,lithium tungstate,钨酸锂,,"<Font html:Color=""#000000"">Li</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">WO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
621922,lureocobaltichloride,氯化六氨钴(III),,"<Font html:Color=""#000000"">[Co(NH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">]Cl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
621924,lithium thiocyanate,硫氰酸锂 {硫氰化锂},,LiSCN,2012-11-26
621925,lithium thiosulfate,硫代硫酸锂,,"<Font html:Color=""#000000"">Li</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
621926,lithium thallium tartrate,酒石酸铊(I)锂,,"<Font html:Color=""#000000"">LiTlC</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
621927,lithium tetraborate,四硼酸锂,,"<Font html:Color=""#000000"">Li</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">B</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub>",2012-11-26
621928,lithium sulfocyanide,硫氰化锂 {硫氰酸锂},,LiSCN,2012-11-26
621929,lithium tartrate,酒石酸锂,,"<Font html:Color=""#000000"">Li</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
