ID,英文名稱,中文名稱,圖片,更新日期
6251995,congenital adrenal hypoplasia {=CAH},先天性肾上腺发育不全,,2020-01-07
6251996,congenital afibrinogenemia,先天性纤维蛋白原缺乏症,,2020-01-07
6251997,congenital defect,先天性缺陷,,2020-01-07
6251998,congenital dyserythropoietic anemia {=CDA},先天性红血球生成不良性贫血,,2020-01-07
6251999,congenital erythropoietic porphyria {=CEP},先天性红血球生成性紫质症,,2020-01-07
6252000,congenital fibrosarcoma {=CFS},先天性纤维肉瘤,,2020-01-07
6252001,congenital hyperinsulinism,先天性高胰岛素血症,,2020-01-07
6252002,congenital hypoplastic anemia,先天性发育不全性贫血,,2020-01-07
6252003,congenital lipoid adrenal hyperplasia {=lipoid CAH},先天性类脂肾上腺增生,,2020-01-07
6252004,congenital non-spherocytic hemolytic anemia,先天性非球状红血球溶血性贫血,,2020-01-07
6252005,congenital red cell aplasia,先天性红血球发育不全,,2020-01-07
6252006,congestive heart failure,郁血性心脏衰竭,,2020-01-07
6252007,conjugation chemistry,接合化学,,2020-01-07
6252008,conjunctiva,结膜,,2020-01-07
6252009,conjunctivitis,结膜炎,,2020-01-07
6252010,connective tissue disease,结缔组织疾病,,2020-01-07
6252011,consolidation,固结；巩固,,2020-01-07
6252012,constitutively active,持续性活化的,,2020-01-07
6252013,contact inhibition,接触抑制,,2020-01-07
6252014,contaminant,污染物,,2020-01-07
6252015,contamination,污染,,2020-01-07
6252016,contiguous gene syndrome,邻近基因症候群,,2020-01-07
6252017,contingency gene,权变基因,,2020-01-07
6252018,contract,收缩；合约,,2020-01-07
6252019,control rule,品管规则；控制规则,,2020-01-07
6252020,Cooley's anemia,Cooley氏贫血,,2020-01-07
6252021,Cooley's trait,Cooley氏特征,,2020-01-07
6252022,Coomassie brilliant blue dye,考马斯亮蓝色染料,,2020-01-07
6252023,Coombs control cell,Coombs氏试验对照细胞,,2020-01-07
6252024,coombs test,Coombs氏试验,,2020-01-07
6252025,coordinate,坐标,,2020-01-07
6252026,copeptin,和肽素,,2020-01-07
6252027,copper,铜,,2020-01-07
6252028,copper reduction test,铜还原试验,,2020-01-07
6252029,copy,拷贝,,2020-01-07
6252030,copy number,拷贝数,,2020-01-07
6252031,copy number variant,拷贝数变异,,2020-01-07
6252032,cordocentesis,脐带血穿刺术,,2020-01-07
6252033,core binding factor leukemia,核心结合因子白血病,,2020-01-07
6252034,cornea,角膜,,2020-01-07
6252035,corneal graft,角膜移植物,,2020-01-07
6252036,coronary angiography,冠状动脉血管摄影术,,2020-01-07
6252037,coronary heart disease {=CHD},冠状动脉心脏疾病,,2020-01-07
6252038,coronavirus,冠状病毒,,2020-01-07
6252039,corpus luteum,黄体,,2020-01-07
6252040,corrected count increment,矫正后的增加指数,,2020-01-07
6252041,corticosteroid-binding globulin {=CBG},皮质类固醇结合球蛋白,,2020-01-07
6252042,corticotropin-releasing hormone,促皮质素释放激素,,2020-01-07
6252043,cortisol,皮质固醇,,2020-01-07
6252044,Corynebacterium,棒状杆菌属,,2020-01-07
6252045,Coulomb,库伦,,2020-01-07
6252046,counting chamber,计数盘,,2020-01-07
6252047,coupled enzymatic reactions,偶合酵素反应,,2020-01-07
6252048,covalent cross-linking,共价交联,,2020-01-07
6252049,cover glass method of staining,盖玻片染色方法,,2020-01-07
6252050,Cowden syndrome,Cowden氏症候群{多发性缺陷瘤症候群},,2020-01-07
6252051,Coxiella,柯克斯氏体,,2020-01-07
6252052,Coxiella burnetii,伯纳特氏柯克斯氏体,,2020-01-07
6252053,Coxsackievirus B3,柯沙奇B3病毒,,2020-01-07
6252054,CpG island methylator phenotype {=CLMP},CpG岛甲基化表型,,2020-01-07
6252055,crack,裂痕,,2020-01-07
6252056,c-reactive protein {=CRP},C反应蛋白,,2020-01-07
6252057,creatine kinase {=CK},肌酸激脢,,2020-01-07
6252058,creatine phosphokinase,肌酸磷酸激酶,,2020-01-07
6252059,creatinine,肌酸酐,,2020-01-07
6252060,cri-du-chat syndrome,猫叫症候群,,2020-01-07
6252061,Crigler-Najjar syndrome,Crigler-Najar二氏症候群,,2020-01-07
6252062,Crimean Congo hemorrhagic fever {=CCHF},克里米亚刚果出血热,,2020-01-07
6252063,critical interval,临界区间,,2020-01-07
6252064,critical value,临界值,,2020-01-07
6252065,Crohn's disease {=CD},克隆氏病,,2020-01-07
6252066,Cromer blood group system,Cromer血型系统,,2020-01-07
6252067,cross matching,交叉配对,,2020-01-07
6252068,cross reaction,交叉反应,,2020-01-07
6252069,cross reactivity,交叉反应性,,2020-01-07
6252070,crossing over,互换,,2020-01-07
6252071,cross-linked telopeptide,交联端肽,,2020-01-07
6252072,croup,哮吼,,2020-01-07
6252073,crush preparation,压碎制备,,2020-01-07
6252074,crustacean,甲壳类动物,,2020-01-07
6252075,cryoglobulinemia,冷凝球蛋白血症,,2020-01-07
6252076,cryoglobulinemic vasculitis,冷凝球蛋白血管炎,,2020-01-07
6252077,cryoglobulin,冷凝球蛋白,,2020-01-07
6252078,cryoprecipitate,冷沉淀物,,2020-01-07
6252079,cryoprecipitate-reduced plasma,减除冷沉淀物的血浆,,2020-01-07
6252080,dominant allele,显性等位基因,,2020-01-07
6252081,electrochemiluminescent immunoassay,电化学发光免疫分析法,,2020-01-07
6252082,enzyme assay,酵素分析,,2020-01-07
6252083,enzyme immunoassay,酵素免疫分析法,,2020-01-07
6252084,enzyme inhibitory homogeneous immunoassay,酵素抑制性均相免疫分析法,,2020-01-07
6252085,enzyme-linked immunosorbent assay {=ELISA},酵素结合免疫吸附分析法,,2020-01-07
6252086,enzyme-linked immunosorbent spot (ELIspot) assay,酵素结合免疫吸附斑点分析法,,2020-01-07
6252087,enzyme-multiplied immunoassay,酵素倍增免疫分析法,,2020-01-07
6252088,fluorescence assay,萤光测定,,2020-01-07
6252089,fluorescence excitation transfer immunoassay,萤光激发转移免疫分析法,,2020-01-07
6252090,fluorescence polarization assay,萤光偏极测定,,2020-01-07
6252091,fluorescence polarization immunoassay {=FPLA},萤光偏极免疫分析法,,2020-01-07
6252092,fluorescent enzyme immunoassay,萤光酵素免疫分析法,,2020-01-07
6252093,fluorescent immunoassay,萤光免疫分析法,,2020-01-07
6252094,genotypic assay,基因型鉴定,,2020-01-07
6252095,heavy-light chain immunoassay {=HLC},重链-轻链免疫分析法,,2020-01-07
6252096,heterogeneous enzyme immunoassay,异质酵素免疫分析法,,2020-01-07
6252097,heterogeneous fluorescent immunoassay,异质萤光免疫分析法,,2020-01-07
6252098,heterogeneous immunoassay system,异质免疫分析法系统,,2020-01-07
6252099,homogeneous assay system,均质分析系统,,2020-01-07
6252100,homogeneous enzyme immunoassay,均质酵素免疫分析法,,2020-01-07
6252101,homogeneous fluorescent immunoassay,均质萤光免疫分析法,,2020-01-07
6252102,hybridization protection assay,杂交保护分析,,2020-01-07
6252103,immunoassay,免疫分析法,,2020-01-07
6252104,immunofluorescent staining assay {=FA},免疫萤光染色分析,,2020-01-07
6252105,inter-assay precision,分析间精密度,,2020-01-07
6252106,interfering assay,干扰测定,,2020-01-07
6252107,intra-assay precision,分析内精密度,,2020-01-07
6252108,latex turbidimetric assay,乳胶浊度分析,,2020-01-07
6252109,liquid biopsy,液态生检,,2020-01-07
6252110,lymphocyte stimulation assay,淋巴球刺激分析,,2020-01-07
6252111,magnetic biosensor assay,磁性生物感测器分析,,2020-01-07
6252112,microchannel assay,微通道测定,,2020-01-07
6252113,microspot assay,微点分析,,2020-01-07
6252114,multianalyte microarray immunoassay,多样微阵列免疫分析法,,2020-01-07
6252115,multiplex bead-based assay,多重珠粒分析,,2020-01-07
6252116,multivariate index assay,多变项系数分析,,2020-01-07
6252117,mutant allele,突变等位基因,,2020-01-07
6252118,needle biopsy,穿刺生检,,2020-01-07
6252119,nephelometric immunoassay,散射测浊免疫分析法,,2020-01-07
6252120,nitroblue tetrazolium (NBT) reduction assay,硝基蓝四氮唑还原分析,,2020-01-07
6252121,noncompetitive immunoassay,非竞争性免疫分析法,,2020-01-07
6252122,open-sandwich immunoassay,开放式三明治免疫分析法,,2020-01-07
6252123,paired-antibody sandwich assay,配对抗体三明治测定,,2020-01-07
6252124,particle immunoassay,颗粒性免疫分析法,,2020-01-07
6252125,particle-counting immunoassay,颗粒计数免疫分析法,,2020-01-07
6252126,PCR-ASO {allele-specific oligonucleotide},等位基因特异性寡核苷酸PCR,,2020-01-07
6252127,phenotypic assay,表现型鉴定,,2020-01-07
6252128,polymorphonuclear killing assay,多形核白血球毒杀测定,,2020-01-07
6252129,quantitative assay,定量分析,,2020-01-07
6252130,radial partition immunofluorometric assay,半径区隔免疫萤光分析,,2020-01-07
6252131,radioimmunoassay,放射性免疫分析法,,2020-01-07
6252132,recessive allele,隠性对偶基因,,2020-01-07
6252133,sandwich immunoassay,三明治免疫分析法,,2020-01-07
6252134,serum cobalamin assay,血清钴胺素测定,,2020-01-07
6252135,signal amplification assay,讯号增幅测定,,2020-01-07
6252136,single-fluorescent immunoassay,单萤光免疫分析法,,2020-01-07
6252137,substrate-labeled fluorescent immunoassay,受质标定萤光免疫分析法,,2020-01-07
6252138,time-resolved fluoroimmunoassay,时间分辨萤光免疫分析法,,2020-01-07
6252139,accuracy,准确度,,2020-01-07
6252140,amperometry,电流测定法,,2020-01-07
6252141,analytic sensitivity,分析敏感度,,2020-01-07
6252142,antibody-dependent cell-mediated cytotoxicity {=ADCC},抗体依赖性的细胞媒介之细胞毒性,,2020-01-07
6252143,voltammetry,电压电流测定法,,2020-01-07
6252144,chronic familial neutropenia,慢性家族性嗜中性白血球减少症,,2020-01-07
6252145,clinical sensitivity,临床敏感度,,2020-01-07
6252146,coulometry,电量测定法,,2020-01-07
6252147,cryopreservation,冷冻保存,,2020-01-07
6252148,Cryptococcus,隐球菌,,2020-01-07
6252149,Cryptosporidium spp.,隐胞子虫属,,2020-01-07
6252150,crystal cast,结晶圆柱体,,2020-01-07
6252151,crystal scintillation,晶体闪烁,,2020-01-07
6252152,crystalline phosphate,晶状磷酸盐,,2020-01-07
6252153,crystalline urate,晶状尿酸盐,,2020-01-07
6252154,crystalline uric acid,晶状尿酸,,2020-01-07
6252155,crystals,晶体；结晶,,2020-01-07
6252156,CSF {cerebral spinal fluid},脑脊髓液,,2020-01-07
6252157,C-telopeptide,C端胜肽,,2020-01-07
6252158,culture,培养,,2020-01-07
6252159,cumulative sum {=CUSUM},累积和,,2020-01-07
6252160,Curvularia,弯孢菌属,,2020-01-07
6252161,Cushing's syndrome,库欣氏症候群,,2020-01-07
6252162,customer service,客户服务,,2020-01-07
6252163,cutaneous,皮肤的,,2020-01-07
6252164,cutaneous anthrax,皮肤炭疽病,,2020-01-07
6252165,cutaneous disease,皮肤疾病,,2020-01-07
6252166,cutaneous leishmaniasis,皮肤莱什曼病,,2020-01-07
6252167,cutaneous T cell lymphoma,皮肤T细胞淋巴瘤,,2020-01-07
6252168,cutaneous ulcer,皮肤溃疡,,2020-01-07
6252169,cut-off point,分界点,,2020-01-07
6252170,cut-off value,阈值,,2020-01-07
6252171,cuvette,比色管,,2020-01-07
6252172,cyanide,氰化物,,2020-01-07
6252173,cycle threshold {=Ct},循环阈值,,2020-01-07
6252174,cyclic neutropenia,周期性嗜中性白血球减少症,,2020-01-07
6252175,cyclin D1,周期蛋白 D1,,2020-01-07
6252176,cyclin,周期蛋白,,2020-01-07
6252177,Cyclospora,环孢子虫,,2020-01-07
6252178,cyclosporine,环孢素,,2020-01-07
6252179,cyst,囊肿,,2020-01-07
6252180,cysteine,半胱胺酸,,2020-01-07
6252181,cystic fibrosis {=CF},囊肿纤维化,,2020-01-07
6252182,cystic fibrosis transmembrane conductance regulator {=CFTR},囊肿纤维化跨膜传导调节蛋白,,2020-01-07
6252183,cysticercosis,囊虫症,,2020-01-07
6252184,cystine,胱胺酸,,2020-01-07
6252185,cystinuria,胱胺酸尿,,2020-01-07
6252186,cytapheresis,细胞分离术,,2020-01-07
6252187,cytochemistry,细胞化学,,2020-01-07
6252188,cytochrome,细胞色素,,2020-01-07
6252189,cytogenetic analysis,染色体分析,,2020-01-07
6252190,cytogenetic disorder,染色体异常,,2020-01-07
6252191,cytogenetic microarray,染色体分析微阵列,,2020-01-07
6252192,cytogenetics,细胞遗传学,,2020-01-07
6252193,cytokeratin,细胞角蛋白,,2020-01-07
6252194,cytokine receptor,细胞激素受体,,2020-01-07
6252195,cytokine,细胞激素,,2020-01-07
6252196,cytomegalovirus {=CMV},巨细胞病毒,,2020-01-07
6252197,cytopenia,血球减少症,,2020-01-07
6252198,cytoplasmic domain,细胞质域,,2020-01-07
6252199,cytosine,胞嘧啶,,2020-01-07
6252200,cytoskeletal linking protein,细胞骨架连结蛋白,,2020-01-07
6252201,cytosolic mitogenic kinase,细胞质细胞分裂激酶,,2020-01-07
6252202,cytotoxic T cell (CTL) assay,细胞毒性T细胞测定,,2020-01-07
6252203,cytotoxic T cell lymphoma,细胞毒性T细胞淋巴瘤,,2020-01-07
6252204,cytotoxicity assay,细胞毒性分析,,2020-01-07
6252205,D antigen,D抗原,,2020-01-07
6252206,D test,双纸锭扩散试验,,2020-01-07
6252207,dapsone,二胺苯砜,,2020-01-07
6252208,darkfield microscopy,暗视野显微镜术,,2020-01-07
6252209,data,资料,,2020-01-07
6252210,data processing,资料处理,,2020-01-07
6252211,database,资料库,,2020-01-07
6252212,de novo mutation,原发突变,,2020-01-07
6252213,decontamination agent,除污剂,,2020-01-07
6252214,dedifferentiation,逆分化,,2020-01-07
6252215,deficiency,缺乏,,2020-01-07
6252216,degenerate code,简并密码,,2020-01-07
6252217,degenerative change,退化性变化,,2020-01-07
6252218,degrees of freedom {=DF},自由度,,2020-01-07
6252219,dehydration,脱水,,2020-01-07
6252220,deletion,删除；缺失,,2020-01-07
6252221,delivery,输送,,2020-01-07
6252222,delta check,检验差值比对,,2020-01-07
6252223,Deming cycle,戴明循环,,2020-01-07
6252224,Deming wheel,戴明转轮,,2020-01-07
6252225,denaturant,变性剂,,2020-01-07
6252226,denaturation,变性,,2020-01-07
6252227,denature,变性,,2020-01-07
6252228,dendritic cell,树突细胞,,2020-01-07
6252229,Dendroaspis angusticeps,东非绿曼巴蛇,,2020-01-07
6252230,densitometry,密度测定法,,2020-01-07
6252231,density,密度,,2020-01-07
6252232,deoxyribonucleic acid {=DNA},去氧核糖核酸,,2020-01-07
6252233,deoxyribonucleoside,去氧核糖核苷,,2020-01-07
6252234,deoxyuridine suppression test,去氧尿苷抑制试验,,2020-01-07
6252235,depakene,帝拔癫 {癫痫用药},,2020-01-07
6252236,depression and mania,躁郁,,2020-01-07
6252237,derangement,紊乱,,2020-01-07
6252238,dermatitis herpetiformis,疱疹性皮肤炎,,2020-01-07
6252239,dermatofibrosarcoma protuberance {=DFSP},隆突性皮肤纤维肉瘤,,2020-01-07
6252240,dermatologic disease,皮肤病,,2020-01-07
6252241,dermatomyositis,皮肌炎,,2020-01-07
6252242,dermatophyte,皮癣菌,,2020-01-07
6252243,dermatophytosis,皮癣菌病,,2020-01-07
6252244,descriptive statistics,描述性统计,,2020-01-07
6252245,designer amphetamine,以amphetamine或是methamphetamine而合成的衍生物,,2020-01-07
6252246,des-γ-carboxy prothrombin {=DCP},脱-γ-羧基凝血酶原,,2020-01-07
6252247,detection,侦测,,2020-01-07
6252248,detection limit,侦测极限,,2020-01-07
6252249,diabetes,糖尿病,,2020-01-07
6252250,diabetic dyslipidemia,糖尿病相关血脂异常,,2020-01-07
6252251,diabetic hyperosmolar state,糖尿病高渗透压状态,,2020-01-07
6252252,diabetic ketonuria,糖尿病酮尿症,,2020-01-07
6252253,diagnostic accuracy,诊断准确度,,2020-01-07
6252254,diagnostic genetic testing,诊断性基因检验,,2020-01-07
6252255,diagnostic molecular pathology,诊断分子病理学,,2020-01-07
6252256,diagnostic peritoneal lavage,诊断性腹腔冲洗术,,2020-01-07
6252257,diagnostic sensitivity,诊断敏感度,,2020-01-07
6252258,diagnostic technique,诊断技术,,2020-01-07
6252259,diarrhea,腹泻,,2020-01-07
6252260,diazo tablet method,重氮锭法,,2020-01-07
6252261,Dice similarity coefficient,Dice相似系数,,2020-01-07
6252262,dideoxy DNA fingerprinting,双去氧核糖核酸指纹分析,,2020-01-07
6252263,dideoxy sequencing,双去氧定序,,2020-01-07
6252264,dideoxynucleotide,双去氧核苷酸,,2020-01-07
6252265,Diego antibody,Diego血型抗体,,2020-01-07
6252266,Diego blood group system,Diego血型系统,,2020-01-07
6252267,Dientamoeba fragilis,脆弱双核阿米巴,,2020-01-07
6252268,diet,饮食,,2020-01-07
6252269,dietary reference intake {=DRI},膳食参考摄取量,,2020-01-07
6252270,differential cell count,血球分类,,2020-01-07
6252271,differential leukocyte count,白血球分类计数,,2020-01-07
6252272,diffuse large B cell lymphoma,弥漫型大B细胞淋巴瘤,,2020-01-07
6252273,diffusion,扩散,,2020-01-07
6252274,diffusion-controlled limit,扩散控制反应限度,,2020-01-07
6252275,digital image processing,数位影像处理,,2020-01-07
6252276,digital PCR,数位PCR,,2020-01-07
6252277,dilated cardiomyopathy,扩张性心肌病变,,2020-01-07
6252278,dilution testing,稀释试验,,2020-01-07
6252279,dimer,二聚体,,2020-01-07
6252280,dimethyl sulfoxide {=DMSO},二甲亚砜,,2020-01-07
6252281,dimorphism,二型性,,2020-01-07
6252282,dinucleotide,二核苷酸,,2020-01-07
6252283,Diphyllobothrium spp.,裂头绦虫属,,2020-01-07
6252284,diploid,二倍体,,2020-01-07
6252285,dipolar ion,双极离子,,2020-01-07
6252286,Dipylidium caninum,犬绦虫,,2020-01-07
6252287,direct antiglobulin (Coombs') test,直接抗球蛋白试验；Coombs氏试验,,2020-01-07
6252288,direct antiglobulin test {=DAT},直接抗球蛋白试验,,2020-01-07
6252289,direct complement-dependent cytotoxicity,直接补体依赖性细胞毒杀,,2020-01-07
6252290,direct cost,直接成本,,2020-01-07
6252291,direct fluorescent antibody (DFA) test,直接萤光抗体试验,,2020-01-07
6252292,direct genetic diagnosis,直接基因诊断,,2020-01-07
6252293,direct mutation test,直接突变试验,,2020-01-07
6252294,direct repeat sequence,正向重复序列,,2020-01-07
6252295,direct wet mount,直接湿抹片法,,2020-01-07
6252296,disaccharidase,双糖酶,,2020-01-07
6252297,discrete data,离散数据,,2020-01-07
6252298,disease,疾病,,2020-01-07
6252299,disease association,疾病相关,,2020-01-07
6252300,DISH {dual color chromogenic in situ hybridization},双色素原位杂交,,2020-01-07
6252301,disk diffusion,纸锭扩散,,2020-01-07
6252302,dispersion,分散,,2020-01-07
6252303,displacement,移位,,2020-01-07
6252304,disseminated histoplasmosis,弥漫性组织胞浆菌病,,2020-01-07
6252305,disseminated infection,弥漫性感染,,2020-01-07
6252306,disseminated intravascular coagulopathy {=DIC},弥漫性血管内凝血病,,2020-01-07
6252307,disseminated viral infection,弥漫性病毒感染,,2020-01-07
6252308,distillation,蒸馏,,2020-01-07
6252309,disulfide knot,双硫结,,2020-01-07
6252310,diuresis,利尿,,2020-01-07
6252311,diuretic,利尿剂,,2020-01-07
6252312,diurnal variation,一日的变异,,2020-01-07
6252313,D-lactic acidosis,D-乳酸酸血症,,2020-01-07
6252314,DNA analysis,DNA分析,,2020-01-07
6252315,drug-induced immune thrombocytopenia {=DITP},药物导致之免疫性血小板减少症,,2020-01-07
6252316,dual-priming oligonucleotide PCR {=DPO PCR},双引子寡核苷酸PCR,,2020-01-07
6252317,emulsion PCR,乳化PCR,,2020-01-07
6252318,flow cytometry,流式细胞分析技术,,2020-01-07
6252319,freezing-point osmometry,冰点渗透压测定法,,2020-01-07
6252320,gating and data analysis,闸控及资料分析,,2020-01-07
6252321,genetic analysis,基因分析,,2020-01-07
6252322,heteroduplex analysis,异源二聚体分析,,2020-01-07
6252323,high-resolution melting analysis; HRM,高解析度熔离分析,,2020-01-07
6252324,hypersensitivity reaction,过敏反应,,2020-01-07
6252325,immediate hypersensitivity,即发性过敏,,2020-01-07
6252326,immune thrombocytopenias,免疫性血小板减少症,,2020-01-07
6252327,immunoglobulin free light chain analysis,免疫球蛋白游离型轻链检验,,2020-01-07
6252328,immunologic thrombocytopenia purpura {=ITP},免疫性血小板减少性紫斑症,,2020-01-07
6252329,immunophenotypic analysis,免疫表型分析,,2020-01-07
6252330,leukopenia,白血球减少症,,2020-01-07
6252331,linkage analysis,联锁分析,,2020-01-07
6252332,lymphocyte microcytotoxicity assay,淋巴球微量细胞毒杀测定,,2020-01-07
6252333,lymphocytopenia,淋巴球减少症,,2020-01-07
6252334,MALDI-TOF (matrix assisted laser desorption ionization time-of-flight) mass spectrometry,基质辅助雷射脱附游离飞行时间质谱测定法,,2020-01-07
6252335,mass spectrometry,质谱测定法,,2020-01-07
6252336,metabolomic analysis,代谢体分析,,2020-01-07
6252337,methylation specific PCR,甲基化特异性PCR,,2020-01-07
6252338,microlymphocytotoxicity assay,微量淋巴球细胞毒杀测定,,2020-01-07
6252339,molecular genetic analysis,分子基因分析,,2020-01-07
6252340,molecular luminescence spectroscopy,分子冷光光谱学,,2020-01-07
6252341,fluorometry,萤光测定法,,2020-01-07
6252342,monocytopenia,单核球减少症,,2020-01-07
6252343,multiple analysis of variance {=MANOVA},多变量变异数分析,,2020-01-07
6252344,multiple-locus variable number tandem repeat analysis {=MLVA},多点位可变数目纵排重复序列分析,,2020-01-07
6252345,mutant-enriched PCR,突变富集PCR,,2020-01-07
6252346,MYH9-related macrothrombocytopenia,MYH9相关之巨血小板减少症,,2020-01-07
6252347,natural killer cell-mediated cytotoxicity,自然杀手细胞媒介的细胞毒杀作用,,2020-01-07
6252348,nephelometry,浊度测定法,,2020-01-07
6252349,neutropenia,嗜中性白血球减少症,,2020-01-07
6252350,osmometry,渗透压测定法,,2020-01-07
6252351,osteopenia,骨量减少,,2020-01-07
6252352,PCR {polymerase chain reaction},聚合酶连锁反应,,2020-01-07
6252353,photometric accuracy,光度准确度,,2020-01-07
6252354,photosensitivity,光敏感度,,2020-01-07
6252355,potentiometry,电压测定法,,2020-01-07
6252356,preanalysis,分析前,,2020-01-07
6252357,pre-PCR room,PCR前室,,2020-01-07
6252358,probe melting curve analysis,探针熔离曲线分析,,2020-01-07
6252359,proteomic analysis,蛋白质体分析,,2020-01-07
6252360,pseudoneutropenia,假性嗜中性白血球减少症,,2020-01-07
6252361,quantitative analysis,定量分析,,2020-01-07
6252362,quantitative flow cytometry,定量流式细胞分析技术,,2020-01-07
6252363,real-time polymerase chain reaction {= real-time PCR；RT-PCR},即时聚合酶连锁反应,,2020-01-07
6252364,real-time quantitative PCR,即时定量PCR,,2020-01-07
6252365,reflectometry,反射量测定法,,2020-01-07
6252366,refractometry,折射率测定法,,2020-01-07
6252367,refractory cytopenia,顽抗性血细胞减少症,,2020-01-07
6252368,refractory neutropenia,顽抗性嗜中性白血球减少症,,2020-01-07
6252369,refractory thrombocytopenia,顽抗性血小板减少症,,2020-01-07
6252370,sensitivity,敏感度,,2020-01-07
6252371,serial analysis of gene exprsseion,基因表现连续分析,,2020-01-07
6252372,spectrophotometry,分光光度测定法,,2020-01-07
6252373,statistical analysis,统计分析,,2020-01-07
6252374,"strength, weaknesses, opportunities, and threats (SWOT) analysis",风险管理态势分析法,,2020-01-07
6252375,thermometry,温度测定法,,2020-01-07
6252376,thrombocytopenia,血小板减少症,,2020-01-07
6252377,transient erythroblastopenia of childhood {=TEC},儿童暂时性红血球母细胞减少症,,2020-01-07
6252378,transient neutropenia,暂时性嗜中性白血球减少症,,2020-01-07
6252379,tube analysis,管分析法,,2020-01-07
6252380,turbidimetry,比浊法；浊度测定法,,2020-01-07
6252381,two-way analysis of variance {=two-way ANOVA},二因子变异数分析,,2020-01-07
6252382,variance analysis,变异数分析,,2020-01-07
6252383,whole-genome analysis,全基因体分析,,2020-01-07
6252384,DNA fingerprinting,DNA指纹分析,,2020-01-07
6252385,DNA hypermethylation,DNA过度甲基化,,2020-01-07
6252386,DNA methylation,DNA甲基化,,2020-01-07
6252387,DNA microarrays,DNA微阵列,,2020-01-07
6252388,DNA sequencing,DNA定序,,2020-01-07
6252389,DNA slippage,DNA滑移,,2020-01-07
6252390,DNA-based typing,DNA分型,,2020-01-07
6252391,Döhle inclusion bodies,Döhle包涵体,,2020-01-07
6252392,domain,域,,2020-01-07
6252393,Dombrock antibody,Dombrock 抗体,,2020-01-07
6252394,Dombrock blood group system,Dombrock血型系统,,2020-01-07
6252395,Donath-Landsteiner (D-L) antibody,D-L抗体；Donath-Landsteiner抗体,,2020-01-07
6252396,donor,捐赠者,,2020-01-07
6252397,donor lymphocyte infusion {=DLI},捐赠者淋巴球输注,,2020-01-07
6252398,donor-specific crossmatch,捐赠者特异性交叉配对,,2020-01-07
6252399,dosage effect,剂量效应,,2020-01-07
6252400,dot blot hybridization,点状墨点杂交,,2020-01-07
6252401,dot hybridization,墨点杂交,,2020-01-07
6252402,double reciprocal plot,双倒数绘图,,2020-01-07
6252403,double stranded,双股的,,2020-01-07
6252404,double-beam spectrophotometer,双光束分光光度计,,2020-01-07
6252405,doubling time,倍增时间,,2020-01-07
6252406,Down syndrome,唐氏症,,2020-01-07
6252407,DPMO {Defects Per Million Opportunities},每百万次采样数的缺陷率,,2020-01-07
6252408,DQ subregion,DQ亚区,,2020-01-07
6252409,DR subregion,DR亚区,,2020-01-07
6252410,Dracunculiasis,龙线虫病,,2020-01-07
6252411,Dracunculus medinensis,麦地纳龙线虫,,2020-01-07
6252412,drug,药物,,2020-01-07
6252413,drug-independent autoantibody,非药物依赖之自体抗体,,2020-01-07
6252414,drug-induced diarrhea,药物导致之腹泻,,2020-01-07
6252415,drug-induced hypoglycemia,药物导致之低血糖,,2020-01-07
6252416,drug-induced immune hemolytic anemia {=DIIHA},药物导致之免疫溶血性贫血,,2020-01-07
6252417,drug-induced lupus erythematosus,药物导致之红斑性狼疮,,2020-01-07
6252418,drug-metabolizing enzyme pharmacogenomics,药物代谢酵素之药物基因体学,,2020-01-07
6252419,drug-transporter pharmacogenomics,药物载体蛋白之药物基因体学,,2020-01-07
6252420,dry etching,干式蚀刻,,2020-01-07
6252421,Dubin-Johnson syndrome,Dubin-Johnson二氏症候群,,2020-01-07
6252422,Duchenne muscular dystrophy,Duchenne氏肌肉失养症,,2020-01-07
6252423,Duffy antibody,Duffy抗体,,2020-01-07
6252424,Duffy blood group system,Duffy血型系统,,2020-01-07
6252425,Duffy antigen,Duffy抗原,,2020-01-07
6252426,duplex,重复；复式,,2020-01-07
6252427,duplication,复制；重复,,2020-01-07
6252428,Dutcher body,Dutcher氏小体,,2020-01-07
6252429,dynamic range,动态范围,,2020-01-07
6252430,dysbetalipoproteinemia,异常β-脂蛋白血症,,2020-01-07
6252431,dyserythropoiesis,红血球生成异常,,2020-01-07
6252432,dysfibrinogenemia,纤维蛋白原不良血症,,2020-01-07
6252433,dysgranulopoiesis,粒细胞生成异常,,2020-01-07
6252434,dyskeratosis congenita,先天性角化不良症,,2020-01-07
6252435,dyslipidemia,血脂异常,,2020-01-07
6252436,dyslipoproteinemia,异常脂蛋白血症,,2020-01-07
6252437,dysmegakaryocytopoiesis,巨核细胞生成异常,,2020-01-07
6252438,dysmorphic erythrocyte,变形红血球,,2020-01-07
6252439,dysmyelopoietic syndrome,骨髓造血异常症候群,,2020-01-07
6252440,dysplasia,发育不良；发育障碍,,2020-01-07
6252441,dysplastic nevus syndrome,痣发育异常症候群,,2020-01-07
6252442,dysproteinemia,异常蛋白血症,,2020-01-07
6252443,Eaton-Lambert myasthenic syndrome,Eaton-Lambert二氏肌无力症候群,,2020-01-07
6252444,Ebola viral disease {=EVD},伊波拉病毒疾病,,2020-01-07
6252445,EBV-positive DLBCL of the elderly,老年人之EB病毒阳性弥漫性大B细胞淋巴瘤,,2020-01-07
